2017-11-28, 1, wei_ruo, 26.78, 21.61, -0.05, 21.62, 21.65, 21.90, 21.45, 50572.23, 109437074, 0.92, 2.08, 0.90, 686.63001
2017-11-29, 1, wei_ruo, 26.70, 20.75, -3.98, 21.61, 21.62, 21.74, 20.64, 76982.76, 162007857, 1.40, 5.09, 1.48, 2712.85796
2017-11-30, 1, wei_ruo, 26.63, 21.10, 1.69, 20.75, 20.88, 21.28, 20.76, 59994.43, 126378754, 1.09, 2.51, 1.07, 4624.56298
2017-12-01, 1, wei_ruo, 26.58, 21.29, 0.90, 21.10, 21.18, 21.63, 21.00, 60984.06, 130440468, 1.11, 2.99, 1.08, 585.706
2017-12-04, 1, wei_ruo, 26.52, 21.41, 0.56, 21.29, 21.11, 21.68, 20.84, 57182.37, 121822776, 1.04, 3.95, 0.99, 849.70284
2017-12-05, 1, wei_ruo, 26.45, 20.80, -2.85, 21.41, 21.41, 21.53, 20.40, 64394.06, 134717879, 1.17, 5.28, 1.05, 615.21292
2017-12-06, 1, wei_ruo, 26.33, 21.89, 5.24, 20.80, 21.80, 22.79, 21.40, 158115.21, 344857549, 2.88, 6.68, 2.47, 574.74184
2017-12-07, 1, wei_ruo, 26.19, 22.44, 2.51, 21.89, 21.64, 22.85, 21.60, 184374.57, 414550016, 3.36, 5.71, 2.30, 593.25409
2017-12-08, 1, wei_ruo, 26.10, 22.81, 1.65, 22.44, 22.43, 23.04, 22.18, 135387.87, 306521019, 2.47, 3.83, 1.29, 2612.03814
2017-12-11, 1, wei_ruo, 26.05, 23.39, 2.54, 22.81, 22.83, 23.58, 22.64, 109214.98, 253612553, 1.99, 4.12, 0.91, 733.38413
2017-12-12, 1, wei_ruo, 26.00, 22.82, -2.44, 23.39, 23.39, 23.39, 22.76, 79582.95, 183206468, 1.45, 2.69, 0.61, 664.85715
2017-12-13, 1, wei_ruo, 25.97, 22.84, 0.09, 22.82, 22.59, 22.94, 22.41, 49468.82, 112259750, 0.90, 2.32, 0.37, 657.74107
2017-12-14, 1, wei_ruo, 25.94, 22.71, -0.57, 22.84, 22.76, 22.80, 22.30, 49116.41, 110828529, 0.89, 2.19, 0.44, 850.72088
